ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Aweti-55_enter-1,,Aweti,55_enter,e t͡s e,e t͡s e,e t͡s e,,557177;borella2000aspectos,,,,
Aweti-56_eye-1,,Aweti,56_eye,e t a,e t a,e t a,,557177;borella2000aspectos,,,,
Aweti-57_face-1,,Aweti,57_face,o w a,o w a,o w a,,557177;borella2000aspectos,,,,
Aweti-58_far-1,,Aweti,58_far,k o j p e,k o j p e,k o j p e,,557177;borella2000aspectos,,,,
Aweti-59_fatgrease-1,,Aweti,59_fatgrease,k a p,k a p,k a p,,557177;borella2000aspectos,,,,
Aweti-60_father-1,,Aweti,60_father,u p,u p,u p,,557177;borella2000aspectos,,,,
Aweti-63_fire-1,,Aweti,63_fire,a ʐ a,a ʐ a,a ʐ a,,557177;borella2000aspectos,,,,
Aweti-66_fish-1,,Aweti,66_fish,p i r a,p i r a,p i r a,,557177;borella2000aspectos,,,,
Aweti-68_flesh-1,,Aweti,68_flesh,j u j ã,j u j ã,j u j ã,,557177;borella2000aspectos,,,,
Aweti-70_flower-1,,Aweti,70_flower,p o t ɨ t,p o t ɨ t,p o t ɨ t,,557177;borella2000aspectos,,,,
Aweti-72_flyn-1,,Aweti,72_flyn,t i n,t i n,t i n,,557177;borella2000aspectos,,,,
Aweti-73_foot-1,,Aweti,73_foot,p ɨ,p ɨ,p ɨ,,557177;borella2000aspectos,,,,
Aweti-74_four-1,,Aweti,74_four,m o k o ĩ m o k o ĩ,m o k o ĩ m o k o ĩ,m o k o ĩ m o k o ĩ,,557177;borella2000aspectos,,,,
Aweti-76_fruit-1,,Aweti,76_fruit,ʔ a,ʔ a,ʔ a,,557177;borella2000aspectos,,,,
Aweti-80_give-1,,Aweti,80_give,m o t o,m o t o,m o t o,,557177;borella2000aspectos,,,,
Aweti-81_go-1,,Aweti,81_go,h a,h a,h a,,557177;borella2000aspectos,,,,
Aweti-82_goup-1,,Aweti,82_goup,t e p,t e p,t e p,,557177;borella2000aspectos,,,,
Aweti-83_good-1,,Aweti,83_good,k a t u,k a t u,k a t u,,557177;borella2000aspectos,,,,
Aweti-84_grandfather-1,,Aweti,84_grandfather,a m ũ j,a m ũ j,a m ũ j,,557177;borella2000aspectos,,,,
Aweti-88_hand-1,,Aweti,88_hand,p o,p o,p o,,557177;borella2000aspectos,,,,
Aweti-89_hair-1,,Aweti,89_hair,a p,a p,a p,,557177;borella2000aspectos,,,,
Aweti-90_hammock-1,,Aweti,90_hammock,i n ĩ,i n ĩ,i n ĩ,,557177;borella2000aspectos,,,,
Aweti-92_hawk-1,,Aweti,92_hawk,m u z a k,m u z a k,m u z a k,,557177;borella2000aspectos,,,,
Aweti-94_hearlisten-1,,Aweti,94_hearlisten,ẽ t u p,ẽ t u p,ẽ t u p,,557177;borella2000aspectos,,,,
Aweti-95_heart-1,,Aweti,95_heart,p o z i ʔ ã,p o z i ʔ ã,p o z i ʔ ã,,557177;borella2000aspectos,,,,
Aweti-96_heavy-1,,Aweti,96_heavy,p o t ɨ j,p o t ɨ j,p o t ɨ j,,557177;borella2000aspectos,,,,
Aweti-102_hole-1,,Aweti,102_hole,kʷ a t,kʷ a t,kʷ a t,,557177;borella2000aspectos,,,,
Aweti-103_hot-1,,Aweti,103_hot,a k u p,a k u p,a k u p,,557177;borella2000aspectos,,,,
Aweti-104_house-1,,Aweti,104_house,o k,o k,o k,,557177;borella2000aspectos,,,,
Aweti-106_husband-1,,Aweti,106_husband,m e n,m e n,m e n,,557177;borella2000aspectos,,,,
Aweti-107_jacarecaimancrocodile-1,,Aweti,107_jacarecaimancrocodile,t o p e p ɨ r i t,t o p e p ɨ r i t,t o p e p ɨ r i t,,557177;borella2000aspectos,,,,
Aweti-108_jaguar-1,,Aweti,108_jaguar,t a w a t,t a w a t,t a w a t,,557177;borella2000aspectos,,,,
Aweti-109_kill-1,,Aweti,109_kill,k ɨ̃ j,k ɨ̃ j,k ɨ̃ j,,557177;borella2000aspectos,,,,
Aweti-111_knife-1,,Aweti,111_knife,k ɨ t e,k ɨ t e,k ɨ t e,,557177;borella2000aspectos,,,,
Aweti-112_know-1,,Aweti,112_know,kʷ a p,kʷ a p,kʷ a p,,557177;borella2000aspectos,,,,
Aweti-113_lake-1,,Aweti,113_lake,ʔ ɨ w a t u,ʔ ɨ w a t u,ʔ ɨ w a t u,,557177;borella2000aspectos,,,,
Aweti-115_leaf-1,,Aweti,115_leaf,o p,o p,o p,,557177;borella2000aspectos,,,,
Aweti-117_leg-1,,Aweti,117_leg,ʔ u p,ʔ u p,ʔ u p,,557177;borella2000aspectos,,,,
Aweti-119_long-1,,Aweti,119_long,p u k u,p u k u,p u k u,,557177;borella2000aspectos,,,,
Aweti-120_lookat-1,,Aweti,120_lookat,m a ʔ ẽ,m a ʔ ẽ,m a ʔ ẽ,,557177;borella2000aspectos,,,,
Aweti-121_looseones-1,,Aweti,121_looseones,o p a t,o p a t,o p a t,,557177;borella2000aspectos,,,,
Aweti-122_louse-1,,Aweti,122_louse,k ɨ p,k ɨ p,k ɨ p,,557177;borella2000aspectos,,,,
Aweti-124_manioc-1,,Aweti,124_manioc,m a n i ʔ o k,m a n i ʔ o k,m a n i ʔ o k,,557177;borella2000aspectos,,,,
Aweti-126_medicine-1,,Aweti,126_medicine,p o t a ŋ,p o t a ŋ,p o t a ŋ,,557177;borella2000aspectos,,,,
Aweti-127_monkey-1,,Aweti,127_monkey,k a ʔ i j ɨ t,k a ʔ i j ɨ t,k a ʔ i j ɨ t,,557177;borella2000aspectos,,,,
Aweti-128_moon-1,,Aweti,128_moon,t a t ɨ,t a t ɨ,t a t ɨ,,557177;borella2000aspectos,,,,
Aweti-131_mother-1,,Aweti,131_mother,t ɨ,t ɨ,t ɨ,,557177;borella2000aspectos,,,,
Aweti-135_name-1,,Aweti,135_name,e t,e t,e t,,557177;borella2000aspectos,,,,
Aweti-136_neck-1,,Aweti,136_neck,t u r ʔ ɨ p,t u r ʔ ɨ p,t u r ʔ ɨ p,,557177;borella2000aspectos,,,,
Aweti-138_new-1,,Aweti,138_new,m ɨ t a,m ɨ t a,m ɨ t a,,557177;borella2000aspectos,,,,
Aweti-139_night-1,,Aweti,139_night,i p ɨ t a k o,i p ɨ t a k o,i p ɨ t a k o,,557177;borella2000aspectos,,,,
Aweti-140_nose-1,,Aweti,140_nose,t ĩ,t ĩ,t ĩ,,557177;borella2000aspectos,,,,
Aweti-141_one-1,,Aweti,141_one,m o m o z o t͡s u,m o m o z o t͡s u,m o m o z o t͡s u,,557177;borella2000aspectos,,,,
Aweti-144_painhurt-1,,Aweti,144_painhurt,a t ɨ,a t ɨ,a t ɨ,,557177;borella2000aspectos,,,,
Aweti-146_path-1,,Aweti,146_path,m e,m e,m e,,557177;borella2000aspectos,,,,
Aweti-147_penis-1,,Aweti,147_penis,ʔ a á,ʔ a á,ʔ a á,,557177;borella2000aspectos,,,,
Aweti-149_pierce-1,,Aweti,149_pierce,p u k e,p u k e,p u k e,,557177;borella2000aspectos,,,,
Aweti-150_pineapple-1,,Aweti,150_pineapple,k a l a h a ŋ,k a l a h a ŋ,k a l a h a ŋ,,557177;borella2000aspectos,,,,
Aweti-154_put-1,,Aweti,154_put,j u ŋ,j u ŋ,j u ŋ,,557177;borella2000aspectos,,,,
Aweti-155_rain-1,,Aweti,155_rain,a m ã n,a m ã n,a m ã n,,557177;borella2000aspectos,,,,
Aweti-158_red-1,,Aweti,158_red,p i l a ŋ,p i l a ŋ,p i l a ŋ,,557177;borella2000aspectos,,,,
Aweti-161_river-1,,Aweti,161_river,t ɨ,t ɨ,t ɨ,,557177;borella2000aspectos,,,,
Aweti-162_root-1,,Aweti,162_root,a p o,a p o,a p o,,557177;borella2000aspectos,,,,
Aweti-165_run-1,,Aweti,165_run,t a n,t a n,t a n,,557177;borella2000aspectos,,,,
Aweti-167_salt-1,,Aweti,167_salt,u k ɨ t,u k ɨ t,u k ɨ t,,557177;borella2000aspectos,,,,
Aweti-170_see-1,,Aweti,170_see,t u p,t u p,t u p,,557177;borella2000aspectos,,,,
Aweti-171_seed-1,,Aweti,171_seed,a ʔ ɨ j,a ʔ ɨ j,a ʔ ɨ j,,557177;borella2000aspectos,,,,
Aweti-172_seek-1,,Aweti,172_seek,i k a,i k a,i k a,,557177;borella2000aspectos,,,,
Aweti-173_send-1,,Aweti,173_send,m o t o t u k a t,m o t o t u k a t,m o t o t u k a t,,557177;borella2000aspectos,,,,
Aweti-175_shellbark-1,,Aweti,175_shellbark,p e,p e,p e,,557177;borella2000aspectos,,,,
Aweti-176_sickill-1,,Aweti,176_sickill,a k u p ʔ a,a k u p ʔ a,a k u p ʔ a,,557177;borella2000aspectos,,,,
Aweti-177_sister-1,,Aweti,177_sister,n i ɨ t,n i ɨ t,n i ɨ t,,557177;borella2000aspectos,,,,
Aweti-178_sit-1,,Aweti,178_sit,a p ɨ k,a p ɨ k,a p ɨ k,,557177;borella2000aspectos,,,,
Aweti-179_sleep-1,,Aweti,179_sleep,t e t,t e t,t e t,,557177;borella2000aspectos,,,,
Aweti-181_smoke-1,,Aweti,181_smoke,t i ŋ,t i ŋ,t i ŋ,,557177;borella2000aspectos,,,,
Aweti-182_snake-1,,Aweti,182_snake,m o j,m o j,m o j,,557177;borella2000aspectos,,,,
Aweti-184_son-1,,Aweti,184_son,m e mb ɨ t,m e mb ɨ t,m e mb ɨ t,,557177;borella2000aspectos,,,,
Aweti-186_speak-1,,Aweti,186_speak,t i ʔ i ŋ,t i ʔ i ŋ,t i ʔ i ŋ,,557177;borella2000aspectos,,,,
Aweti-187_spider-1,,Aweti,187_spider,i t ã,i t ã,i t ã,,557177;borella2000aspectos,,,,
Aweti-191_stone-1,,Aweti,191_stone,k ɨ t a,k ɨ t a,k ɨ t a,,557177;borella2000aspectos,,,,
Aweti-194_sun-1,,Aweti,194_sun,kʷ a t,kʷ a t,kʷ a t,,557177;borella2000aspectos,,,,
Aweti-196_sweet-1,,Aweti,196_sweet,e ʔ ẽ,e ʔ ẽ,e ʔ ẽ,,557177;borella2000aspectos,,,,
Aweti-197_sweetpotato-1,,Aweti,197_sweetpotato,t e ʐ ɨ k,t e ʐ ɨ k,t e ʐ ɨ k,,557177;borella2000aspectos,,,,
Aweti-199_tail-1,,Aweti,199_tail,u w a j,u w a j,u w a j,,557177;borella2000aspectos,,,,
Aweti-202_tellnarrate-1,,Aweti,202_tellnarrate,e j õ j,e j õ j,e j õ j,,557177;borella2000aspectos,,,,
Aweti-203_terminatefinish-1,,Aweti,203_terminatefinish,p a p,p a p,p a p,,557177;borella2000aspectos,,,,
Aweti-204_termite-1,,Aweti,204_termite,k u p i ʔ a,k u p i ʔ a,k u p i ʔ a,,557177;borella2000aspectos,,,,
Aweti-207_thing-1,,Aweti,207_thing,k a t,k a t,k a t,,557177;borella2000aspectos,,,,
Aweti-208_three-1,,Aweti,208_three,m o j t a r i k a,m o j t a r i k a,m o j t a r i k a,,557177;borella2000aspectos,,,,
Aweti-213_tie-1,,Aweti,213_tie,a t͡ʃ ĩ,a t͡ʃ ĩ,a t͡ʃ ĩ,,557177;borella2000aspectos,,,,
Aweti-215_tobacco-1,,Aweti,215_tobacco,p e,p e,p e,,557177;borella2000aspectos,,,,
Aweti-216_tomorrow-1,,Aweti,216_tomorrow,k o ʔ e m,k o ʔ e m,k o ʔ e m,,557177;borella2000aspectos,,,,
Aweti-217_tongue-1,,Aweti,217_tongue,ẽ k u,ẽ k u,ẽ k u,,557177;borella2000aspectos,,,,
Aweti-218_tree-1,,Aweti,218_tree,ʔ ɨ p,ʔ ɨ p,ʔ ɨ p,,557177;borella2000aspectos,,,,
Aweti-219_turtle-1,,Aweti,219_turtle,t a w o z ɨ,t a w o z ɨ,t a w o z ɨ,,557177;borella2000aspectos,,,,
Aweti-220_two-1,,Aweti,220_two,m o k õ j,m o k õ j,m o k õ j,,557177;borella2000aspectos,,,,
Aweti-222_unclemobr-1,,Aweti,222_unclemobr,t u t ɨ t,t u t ɨ t,t u t ɨ t,,557177;borella2000aspectos,,,,
Aweti-223_untie-1,,Aweti,223_untie,z a p,z a p,z a p,,557177;borella2000aspectos,,,,
Aweti-224_urinate-1,,Aweti,224_urinate,k a l u k,k a l u k,k a l u k,,557177;borella2000aspectos,,,,
Aweti-226_vomit-1,,Aweti,226_vomit,e ʔ e n,e ʔ e n,e ʔ e n,,557177;borella2000aspectos,,,,
Aweti-227_vulture-1,,Aweti,227_vulture,ɨ ʐ ɨ w u,ɨ ʐ ɨ w u,ɨ ʐ ɨ w u,,557177;borella2000aspectos,,,,
Aweti-228_walk-1,,Aweti,228_walk,e k o,e k o,e k o,,557177;borella2000aspectos,,,,
Aweti-229_want-1,,Aweti,229_want,kʷ a k u p,kʷ a k u p,kʷ a k u p,,557177;borella2000aspectos,,,,
Aweti-232_water-1,,Aweti,232_water,ʔ ɨ,ʔ ɨ,ʔ ɨ,,557177;borella2000aspectos,,,,
Aweti-233_weexcl-1,,Aweti,233_weexcl,a ʐ o,a ʐ o,a ʐ o,,557177;borella2000aspectos,,,,
Aweti-234_weincl-1,,Aweti,234_weincl,t͡s a n e,t͡s a n e,t͡s a n e,,557177;borella2000aspectos,,,,
Aweti-236_white-1,,Aweti,236_white,t i ŋ,t i ŋ,t i ŋ,,557177;borella2000aspectos,,,,
Aweti-237_wife-1,,Aweti,237_wife,a t ɨ,a t ɨ,a t ɨ,,557177;borella2000aspectos,,,,
Aweti-238_wind-1,,Aweti,238_wind,ɨ w ɨ t,ɨ w ɨ t,ɨ w ɨ t,,557177;borella2000aspectos,,,,
Aweti-239_wing-1,,Aweti,239_wing,p e p o,p e p o,p e p o,,557177;borella2000aspectos,,,,
Aweti-240_wing2-1,,Aweti,240_wing2,a p,a p,a p,,557177;borella2000aspectos,,,,
Aweti-241_woman-1,,Aweti,241_woman,k u j ã,k u j ã,k u j ã,,557177;borella2000aspectos,,,,
Aweti-243_yellow-1,,Aweti,243_yellow,t u w,t u w,t u w,,557177;borella2000aspectos,,,,
Aweti-244_yousg-1,,Aweti,244_yousg,e n,e n,e n,,557177;borella2000aspectos,,,,
Asurini-1_all-1,,Asurini,1_all,p a p,p a p,p a p,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-2_arm-1,,Asurini,2_arm,t͡s ɨ w a,t͡s ɨ w a,t͡s ɨ w a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-3_arrow-1,,Asurini,3_arrow,o ʔ ɨ w,o ʔ ɨ w,o ʔ ɨ w,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-4_ash-1,,Asurini,4_ash,a t a t͡ʃ i ŋ,a t a t͡ʃ i ŋ,a t a t͡ʃ i ŋ,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-5_axe-1,,Asurini,5_axe,s ɨ,s ɨ,s ɨ,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-6_back-1,,Asurini,6_back,a p e,a p e,a p e,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-9_banana-1,,Asurini,9_banana,s a t a,s a t a,s a t a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-10_basket-1,,Asurini,10_basket,m a n a k o a,m a n a k o a,m a n a k o a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-13_beans-1,,Asurini,13_beans,k o m a n a,k o m a n a,k o m a n a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-15_belly-1,,Asurini,15_belly,e w e ŋ a,e w e ŋ a,e w e ŋ a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-16_break-1,,Asurini,16_break,m o p e n,m o p e n,m o p e n,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-17_big-1,,Asurini,17_big,w i s e,w i s e,w i s e,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-18_bird-1,,Asurini,18_bird,w ɨ r a,w ɨ r a,w ɨ r a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-19_bite-1,,Asurini,19_bite,o ʔ o,o ʔ o,o ʔ o,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-20_black-1,,Asurini,20_black,p i h o n,p i h o n,p i h o n,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-21_blow-1,,Asurini,21_blow,m o n ɨ ŋ,m o n ɨ ŋ,m o n ɨ ŋ,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-22_bone-1,,Asurini,22_bone,k ɨ ŋ,k ɨ ŋ,k ɨ ŋ,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-23_boy-1,,Asurini,23_boy,k o n o m i,k o n o m i,k o n o m i,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-26_breathe-1,,Asurini,26_breathe,ɨ p ɨ t o h e m,ɨ p ɨ t o h e m,ɨ p ɨ t o h e m,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-27_burnintr-1,,Asurini,27_burnintr,k a t͡s,k a t͡s,k a t͡s,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-28_burntr-1,,Asurini,28_burntr,a p ɨ,a p ɨ,a p ɨ,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-29_bury-1,,Asurini,29_bury,o t ɨ m,o t ɨ m,o t ɨ m,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-30_bush-1,,Asurini,30_bush,k a ʔ a,k a ʔ a,k a ʔ a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-32_cair-1,,Asurini,32_cair,a ʔ n,a ʔ n,a ʔ n,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-33_canoe-1,,Asurini,33_canoe,ɨ h a r,ɨ h a r,ɨ h a r,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-35_cloud-1,,Asurini,35_cloud,ɨ w a ŋ,ɨ w a ŋ,ɨ w a ŋ,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-37_come-1,,Asurini,37_come,o n,o n,o n,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-38_comb-1,,Asurini,38_comb,k ɨ w a w,k ɨ w a w,k ɨ w a w,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-39_corn-1,,Asurini,39_corn,a w a tʃ i,a w a tʃ i,a w a tʃ i,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-40_cotton-1,,Asurini,40_cotton,a m ɨ n i s o,a m ɨ n i s o,a m ɨ n i s o,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-41_cry-1,,Asurini,41_cry,t͡ʃ aa ʔ a,t͡ʃ aa ʔ a,t͡ʃ aa ʔ a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-42_cut-1,,Asurini,42_cut,k ɨ s i,k ɨ s i,k ɨ s i,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-43_dance-1,,Asurini,43_dance,p a r a h a j,p a r a h a j,p a r a h a j,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-44_day-1,,Asurini,44_day,a r a,a r a,a r a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-45_defecate-1,,Asurini,45_defecate,p o s i,p o s i,p o s i,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-46_die-1,,Asurini,46_die,m a n o,m a n o,m a n o,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-48_domake-1,,Asurini,48_domake,a p o,a p o,a p o,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-49_drawpaint-1,,Asurini,49_drawpaint,p i n i m,p i n i m,p i n i m,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-50_dressup-1,,Asurini,50_dressup,m o n e m,m o n e m,m o n e m,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-52_drystate-1,,Asurini,52_drystate,o w ɨ n,o w ɨ n,o w ɨ n,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-53_earthland-1,,Asurini,53_earthland,ʔ ɨ w ɨ,ʔ ɨ w ɨ,ʔ ɨ w ɨ,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-54_eat-1,,Asurini,54_eat,k a r o,k a r o,k a r o,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-55_enter-1,,Asurini,55_enter,k e,k e,k e,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-56_eye-1,,Asurini,56_eye,e h a,e h a,e h a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-58_far-1,,Asurini,58_far,kʷ e,kʷ e,kʷ e,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-60_father-1,,Asurini,60_father,o p e,o p e,o p e,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-61_fear-1,,Asurini,61_fear,k ɨ ɨ s e,k ɨ ɨ s e,k ɨ ɨ s e,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-62_finger-1,,Asurini,62_finger,k o a p e,k o a p e,k o a p e,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-63_fire-1,,Asurini,63_fire,t a t a,t a t a,t a t a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-65_firewood-1,,Asurini,65_firewood,t͡ʃ e p e ʔ a,t͡ʃ e p e ʔ a,t͡ʃ e p e ʔ a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-66_fish-1,,Asurini,66_fish,p i r a,p i r a,p i r a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-67_flat-1,,Asurini,67_flat,k a r a t͡s,k a r a t͡s,k a r a t͡s,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-68_flesh-1,,Asurini,68_flesh,a ʔ a,a ʔ a,a ʔ a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-69_flour-1,,Asurini,69_flour,o ʔ i,o ʔ i,o ʔ i,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-70_flower-1,,Asurini,70_flower,p o t ɨ r a,p o t ɨ r a,p o t ɨ r a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-71_fly-1,,Asurini,71_fly,w e w e,w e w e,w e w e,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-72_flyn-1,,Asurini,72_flyn,m e r o,m e r o,m e r o,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-73_foot-1,,Asurini,73_foot,p ɨ,p ɨ,p ɨ,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-74_four-1,,Asurini,74_four,i r o ŋ a t o e t e,i r o ŋ a t o e t e,i r o ŋ a t o e t e,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-75_frog-1,,Asurini,75_frog,i t o i,i t o i,i t o i,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-76_fruit-1,,Asurini,76_fruit,i β,i β,i β,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-77_full-1,,Asurini,77_full,ɨ n e h e m,ɨ n e h e m,ɨ n e h e m,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-80_give-1,,Asurini,80_give,m a n a,m a n a,m a n a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-81_go-1,,Asurini,81_go,h a,h a,h a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-82_goup-1,,Asurini,82_goup,eo p i n,eo p i n,eo p i n,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-83_good-1,,Asurini,83_good,k a t o,k a t o,k a t o,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-84_grandfather-1,,Asurini,84_grandfather,n a m o s,n a m o s,n a m o s,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-85_grass-1,,Asurini,85_grass,s o o w i a,s o o w i a,s o o w i a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-86_green-1,,Asurini,86_green,h u w ɨ,h u w ɨ,h u w ɨ,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-89_hair-1,,Asurini,89_hair,ʔ a β,ʔ a β,ʔ a β,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-90_hammock-1,,Asurini,90_hammock,o p a,o p a,o p a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-91_happy-1,,Asurini,91_happy,o r ɨ,o r ɨ,o r ɨ,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-92_hawk-1,,Asurini,92_hawk,kʷ a n o,kʷ a n o,kʷ a n o,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-93_heal-1,,Asurini,93_heal,m o k a t o,m o k a t o,m o k a t o,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-94_hearlisten-1,,Asurini,94_hearlisten,e n o m,e n o m,e n o m,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-95_heart-1,,Asurini,95_heart,s ɨ ʔ o,s ɨ ʔ o,s ɨ ʔ o,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-96_heavy-1,,Asurini,96_heavy,p o h o j,p o h o j,p o h o j,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-99_hen-1,,Asurini,99_hen,w ɨ r a p a s e,w ɨ r a p a s e,w ɨ r a p a s e,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-101_hit-1,,Asurini,101_hit,n o p o,n o p o,n o p o,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-103_hot-1,,Asurini,103_hot,a k o m,a k o m,a k o m,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-104_house-1,,Asurini,104_house,a ŋ,a ŋ,a ŋ,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-105_howlermonkey-1,,Asurini,105_howlermonkey,a k ɨ k ɨ,a k ɨ k ɨ,a k ɨ k ɨ,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-106_husband-1,,Asurini,106_husband,m e n,m e n,m e n,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-107_jacarecaimancrocodile-1,,Asurini,107_jacarecaimancrocodile,s a k a r e,s a k a r e,s a k a r e,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-108_jaguar-1,,Asurini,108_jaguar,s a w a r,s a w a r,s a w a r,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-109_kill-1,,Asurini,109_kill,s o k a,s o k a,s o k a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-111_knife-1,,Asurini,111_knife,k ɨ h e,k ɨ h e,k ɨ h e,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-112_know-1,,Asurini,112_know,kʷ a h a m,kʷ a h a m,kʷ a h a m,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-113_lake-1,,Asurini,113_lake,ɨ e w e g o h o a,ɨ e w e g o h o a,ɨ e w e g o h o a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-114_laugh-1,,Asurini,114_laugh,p o k a,p o k a,p o k a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-115_leaf-1,,Asurini,115_leaf,a w,a w,a w,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-117_leg-1,,Asurini,117_leg,n e t ɨ m o t͡ʃ i ʔ a,n e t ɨ m o t͡ʃ i ʔ a,n e t ɨ m o t͡ʃ i ʔ a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-118_liver-1,,Asurini,118_liver,p ɨ ʔ a,p ɨ ʔ a,p ɨ ʔ a,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-119_long-1,,Asurini,119_long,p o k o,p o k o,p o k o,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-120_lookat-1,,Asurini,120_lookat,m a ʔ e,m a ʔ e,m a ʔ e,,cabral2003dicionario;cabral2000aspectos,,,,
Asurini-122_louse-1,,Asurini,122_louse,k ɨ w,k ɨ w,k ɨ w,,cabral2003dicionario;cabral2000aspectos,,,,
